"Date","Price","Open","High","Low","Change %"
"Sep 06, 2024","12.725","12.725","12.725","12.725","-1.92%"
"Sep 05, 2024","12.974","12.974","12.974","12.974","-1.08%"
"Sep 04, 2024","13.116","13.116","13.116","13.116","-1.00%"
"Sep 03, 2024","13.248","13.248","13.248","13.248","-1.55%"
"Sep 02, 2024","13.457","13.457","13.457","13.457","0.02%"
"Aug 30, 2024","13.455","13.455","13.455","13.455","0.53%"
"Aug 29, 2024","13.384","13.384","13.384","13.384","0.87%"
"Aug 28, 2024","13.269","13.269","13.269","13.269","-0.37%"
"Aug 27, 2024","13.318","13.318","13.318","13.318","-0.08%"
"Aug 26, 2024","13.328","13.328","13.328","13.328","-0.66%"
"Aug 23, 2024","13.417","13.417","13.417","13.417","0.79%"
"Aug 22, 2024","13.311","13.311","13.311","13.311","-0.85%"
"Aug 21, 2024","13.425","13.425","13.425","13.425","0.32%"
"Aug 20, 2024","13.383","13.383","13.383","13.383","0.05%"
"Aug 19, 2024","13.377","13.377","13.377","13.377","0.72%"
"Aug 16, 2024","13.281","13.281","13.281","13.281","2.16%"
"Aug 14, 2024","13.001","13.001","13.001","13.001","0.03%"
"Aug 13, 2024","12.997","12.997","12.997","12.997","1.12%"
"Aug 12, 2024","12.853","12.853","12.853","12.853","-0.13%"
"Aug 09, 2024","12.870","12.870","12.870","12.870","0.66%"
"Aug 08, 2024","12.785","12.785","12.785","12.785","1.55%"
"Aug 07, 2024","12.590","12.590","12.590","12.590","0.81%"
"Aug 06, 2024","12.489","12.489","12.489","12.489","0.80%"
"Aug 05, 2024","12.390","12.390","12.390","12.390","-2.57%"
"Aug 02, 2024","12.717","12.717","12.717","12.717","-2.96%"
"Aug 01, 2024","13.105","13.105","13.105","13.105","-1.30%"
"Jul 31, 2024","13.277","13.277","13.277","13.277","1.31%"
"Jul 30, 2024","13.105","13.105","13.105","13.105","-0.48%"
"Jul 29, 2024","13.168","13.168","13.168","13.168","0.03%"
"Jul 26, 2024","13.164","13.164","13.164","13.164","0.95%"
"Jul 25, 2024","13.040","13.040","13.040","13.040","-1.45%"
"Jul 24, 2024","13.231","13.231","13.231","13.231","-1.99%"
"Jul 23, 2024","13.500","13.500","13.500","13.500","0.23%"
"Jul 22, 2024","13.468","13.468","13.468","13.468","0.68%"
"Jul 19, 2024","13.377","13.377","13.377","13.377","-0.28%"
"Jul 18, 2024","13.414","13.414","13.414","13.414","-1.03%"
"Jul 17, 2024","13.554","13.554","13.554","13.554","-1.80%"
"Jul 16, 2024","13.803","13.803","13.803","13.803","-0.34%"
"Jul 15, 2024","13.851","13.851","13.851","13.851","-0.39%"
"Jul 12, 2024","13.905","13.905","13.905","13.905","0.62%"
"Jul 11, 2024","13.819","13.819","13.819","13.819","-0.76%"
"Jul 10, 2024","13.925","13.925","13.925","13.925","0.79%"
"Jul 09, 2024","13.816","13.816","13.816","13.816","-0.53%"
"Jul 08, 2024","13.890","13.890","13.890","13.890","-0.29%"
"Jul 05, 2024","13.931","13.931","13.931","13.931","0.39%"
"Jul 04, 2024","13.876","13.876","13.876","13.876","-0.09%"
"Jul 03, 2024","13.889","13.889","13.889","13.889","0.44%"
"Jul 02, 2024","13.828","13.828","13.828","13.828","0.52%"
"Jul 01, 2024","13.756","13.756","13.756","13.756","0.27%"
"Jun 28, 2024","13.720","13.720","13.720","13.720","-0.64%"
"Jun 27, 2024","13.808","13.808","13.808","13.808","0.09%"
"Jun 26, 2024","13.796","13.796","13.796","13.796","-0.19%"
"Jun 25, 2024","13.822","13.822","13.822","13.822","0.32%"
"Jun 24, 2024","13.778","13.778","13.778","13.778","-0.17%"
"Jun 21, 2024","13.802","13.802","13.802","13.802","-0.04%"
"Jun 20, 2024","13.808","13.808","13.808","13.808","0.55%"
"Jun 19, 2024","13.732","13.732","13.732","13.732","-0.35%"
"Jun 18, 2024","13.780","13.780","13.780","13.780","0.11%"
"Jun 17, 2024","13.764","13.764","13.764","13.764","0.16%"
"Jun 14, 2024","13.743","13.743","13.743","13.743","0.31%"
"Jun 13, 2024","13.700","13.700","13.700","13.700","-0.77%"
"Jun 12, 2024","13.806","13.806","13.806","13.806","0.73%"
"Jun 11, 2024","13.707","13.707","13.707","13.707","-0.26%"
"Jun 07, 2024","13.743","13.743","13.743","13.743","0.58%"
"Jun 06, 2024","13.663","13.663","13.663","13.663","0.66%"
"Jun 05, 2024","13.574","13.574","13.574","13.574","1.65%"
"Jun 04, 2024","13.353","13.353","13.353","13.353","-0.66%"
"Jun 03, 2024","13.442","13.442","13.442","13.442","0.19%"
"May 31, 2024","13.417","13.417","13.417","13.417","-0.58%"
"May 29, 2024","13.495","13.495","13.495","13.495","-0.85%"
"May 28, 2024","13.611","13.611","13.611","13.611","-0.59%"
"May 27, 2024","13.691","13.691","13.691","13.691","0.21%"
"May 24, 2024","13.662","13.662","13.662","13.662","0.29%"
"May 23, 2024","13.622","13.622","13.622","13.622","-0.41%"
"May 22, 2024","13.679","13.679","13.679","13.679","-0.01%"
"May 21, 2024","13.680","13.680","13.680","13.680","-0.40%"
"May 20, 2024","13.735","13.735","13.735","13.735","0.36%"
"May 17, 2024","13.685","13.685","13.685","13.685","0.26%"
"May 16, 2024","13.649","13.649","13.649","13.649","-0.51%"
"May 15, 2024","13.719","13.719","13.719","13.719","0.86%"
"May 14, 2024","13.602","13.602","13.602","13.602","0.40%"
"May 13, 2024","13.549","13.549","13.549","13.549","-0.22%"
"May 10, 2024","13.578","13.578","13.578","13.578","0.27%"
"May 09, 2024","13.542","13.542","13.542","13.542","0.49%"
"May 08, 2024","13.475","13.475","13.475","13.475","0.32%"
"May 07, 2024","13.432","13.432","13.432","13.432","0.87%"
"May 06, 2024","13.316","13.316","13.316","13.316","0.80%"
"May 03, 2024","13.210","13.210","13.210","13.210","0.26%"
"May 02, 2024","13.176","13.176","13.176","13.176","0.08%"
"Apr 30, 2024","13.165","13.165","13.165","13.165","-1.22%"
"Apr 29, 2024","13.328","13.328","13.328","13.328","-0.22%"
"Apr 26, 2024","13.357","13.357","13.357","13.357","0.29%"
"Apr 24, 2024","13.318","13.318","13.318","13.318","-0.20%"
"Apr 23, 2024","13.344","13.344","13.344","13.344","1.20%"
"Apr 22, 2024","13.185","13.185","13.185","13.185","1.05%"
"Apr 19, 2024","13.048","13.048","13.048","13.048","-0.35%"
"Apr 18, 2024","13.093","13.093","13.093","13.093","0.01%"
"Apr 17, 2024","13.092","13.092","13.092","13.092","-0.23%"
"Apr 16, 2024","13.123","13.123","13.123","13.123","-0.40%"
"Apr 15, 2024","13.175","13.175","13.175","13.175","-0.45%"
"Apr 12, 2024","13.235","13.235","13.235","13.235","-0.72%"
"Apr 11, 2024","13.331","13.331","13.331","13.331","0.60%"
"Apr 10, 2024","13.251","13.251","13.251","13.251","-0.13%"
"Apr 09, 2024","13.269","13.269","13.269","13.269","-0.43%"
"Apr 08, 2024","13.327","13.327","13.327","13.327","0.48%"
"Apr 05, 2024","13.263","13.263","13.263","13.263","-0.07%"
"Apr 04, 2024","13.272","13.272","13.272","13.272","-1.07%"
"Apr 03, 2024","13.416","13.416","13.416","13.416","0.19%"
"Apr 02, 2024","13.391","13.391","13.391","13.391","-0.55%"
"Apr 01, 2024","13.465","13.465","13.465","13.465","-0.09%"
"Mar 28, 2024","13.477","13.477","13.477","13.477","-0.05%"
"Mar 27, 2024","13.483","13.483","13.483","13.483","0.72%"
"Mar 26, 2024","13.387","13.387","13.387","13.387","0.06%"
"Mar 25, 2024","13.380","13.380","13.380","13.380","-0.15%"
"Mar 22, 2024","13.399","13.399","13.399","13.399","-0.13%"
"Mar 21, 2024","13.416","13.416","13.416","13.416","0.16%"
"Mar 20, 2024","13.395","13.395","13.395","13.395","0.26%"
"Mar 19, 2024","13.361","13.361","13.361","13.361","0.09%"
"Mar 18, 2024","13.349","13.349","13.349","13.349","0.33%"
"Mar 15, 2024","13.305","13.305","13.305","13.305","-0.49%"
"Mar 14, 2024","13.370","13.370","13.370","13.370","-0.13%"
"Mar 13, 2024","13.387","13.387","13.387","13.387","-0.10%"
"Mar 12, 2024","13.401","13.401","13.401","13.401","0.80%"
"Mar 11, 2024","13.294","13.294","13.294","13.294","-0.36%"
"Mar 08, 2024","13.342","13.342","13.342","13.342","-0.45%"
"Mar 07, 2024","13.401","13.401","13.401","13.401","1.18%"
"Mar 06, 2024","13.245","13.245","13.245","13.245","0.21%"
"Mar 05, 2024","13.217","13.217","13.217","13.217","-0.94%"
"Mar 04, 2024","13.343","13.343","13.343","13.343","-0.13%"
"Mar 01, 2024","13.359","13.359","13.359","13.359","0.82%"
"Feb 29, 2024","13.251","13.251","13.251","13.251","0.37%"
"Feb 28, 2024","13.202","13.202","13.202","13.202","0.19%"
"Feb 26, 2024","13.176","13.176","13.176","13.176","-0.18%"
"Feb 23, 2024","13.200","13.200","13.200","13.200","0.24%"
"Feb 22, 2024","13.169","13.169","13.169","13.169","1.21%"
"Feb 21, 2024","13.011","13.011","13.011","13.011","-0.85%"
"Feb 20, 2024","13.122","13.122","13.122","13.122","-0.72%"
"Feb 19, 2024","13.218","13.218","13.218","13.218","-0.06%"
"Feb 16, 2024","13.226","13.226","13.226","13.226","-0.45%"
"Feb 15, 2024","13.286","13.286","13.286","13.286","0.30%"
"Feb 14, 2024","13.247","13.247","13.247","13.247","1.02%"
"Feb 13, 2024","13.112","13.112","13.112","13.112","-1.40%"
"Feb 12, 2024","13.299","13.299","13.299","13.299","0.16%"
"Feb 09, 2024","13.277","13.277","13.277","13.277","0.56%"
"Feb 08, 2024","13.202","13.202","13.202","13.202","0.76%"
"Feb 07, 2024","13.102","13.102","13.102","13.102","0.46%"
"Feb 06, 2024","13.043","13.043","13.043","13.043","0.26%"
"Feb 05, 2024","13.009","13.009","13.009","13.009","0.47%"
"Feb 02, 2024","12.948","12.948","12.948","12.948","0.30%"
"Feb 01, 2024","12.909","12.909","12.909","12.909","0.40%"
"Jan 31, 2024","12.857","12.857","12.857","12.857","-0.84%"
"Jan 30, 2024","12.966","12.966","12.966","12.966","-0.06%"
"Jan 29, 2024","12.974","12.974","12.974","12.974","0.87%"
"Jan 26, 2024","12.863","12.863","12.863","12.863","0.96%"
"Jan 25, 2024","12.741","12.741","12.741","12.741","0.06%"
"Jan 24, 2024","12.733","12.733","12.733","12.733","0.97%"
"Jan 23, 2024","12.611","12.611","12.611","12.611","-0.05%"
"Jan 22, 2024","12.617","12.617","12.617","12.617","0.56%"
"Jan 19, 2024","12.546","12.546","12.546","12.546","0.54%"
"Jan 18, 2024","12.478","12.478","12.478","12.478","0.97%"
"Jan 17, 2024","12.358","12.358","12.358","12.358","-0.89%"
"Jan 16, 2024","12.469","12.469","12.469","12.469","0.18%"
"Jan 15, 2024","12.446","12.446","12.446","12.446","-0.25%"
"Jan 12, 2024","12.476","12.476","12.476","12.476","0.37%"
"Jan 11, 2024","12.430","12.430","12.430","12.430","-0.41%"
"Jan 10, 2024","12.481","12.481","12.481","12.481","0.78%"
"Jan 09, 2024","12.384","12.384","12.384","12.384","-0.08%"
"Jan 08, 2024","12.394","12.394","12.394","12.394","0.88%"
"Jan 05, 2024","12.286","12.286","12.286","12.286","0.00%"
"Jan 04, 2024","12.287","12.287","12.287","12.287","0.02%"
"Jan 03, 2024","12.284","12.284","12.284","12.284","-0.96%"
"Jan 02, 2024","12.403","12.403","12.403","12.403","-0.33%"
"Dec 29, 2023","12.443","12.443","12.443","12.443","0.13%"
"Dec 28, 2023","12.427","12.427","12.427","12.427","-0.17%"
"Dec 27, 2023","12.448","12.448","12.448","12.448","-0.15%"
"Dec 26, 2023","12.466","12.466","12.466","12.466","0.22%"
"Dec 22, 2023","12.439","12.439","12.439","12.439","-0.15%"
"Dec 21, 2023","12.458","12.458","12.458","12.458","0.44%"
"Dec 20, 2023","12.404","12.404","12.404","12.404","-0.58%"
"Dec 19, 2023","12.476","12.476","12.476","12.476","0.31%"
"Dec 18, 2023","12.437","12.437","12.437","12.437","-0.07%"
"Dec 15, 2023","12.446","12.446","12.446","12.446","0.01%"
"Dec 14, 2023","12.445","12.445","12.445","12.445","-0.23%"
"Dec 13, 2023","12.473","12.473","12.473","12.473","0.65%"
"Dec 12, 2023","12.392","12.392","12.392","12.392","-0.05%"
"Dec 11, 2023","12.399","12.399","12.399","12.399","0.82%"
"Dec 07, 2023","12.298","12.298","12.298","12.298","0.16%"
"Dec 06, 2023","12.278","12.278","12.278","12.278","0.21%"
"Dec 05, 2023","12.253","12.253","12.253","12.253","0.53%"
"Dec 04, 2023","12.188","12.188","12.188","12.188","0.68%"
"Nov 30, 2023","12.106","12.106","12.106","12.106","0.39%"
"Nov 29, 2023","12.059","12.059","12.059","12.059","0.36%"
"Nov 28, 2023","12.016","12.016","12.016","12.016","0.07%"
"Nov 27, 2023","12.007","12.007","12.007","12.007","-0.18%"
"Nov 24, 2023","12.028","12.028","12.028","12.028","0.06%"
"Nov 23, 2023","12.021","12.021","12.021","12.021","0.08%"
"Nov 22, 2023","12.011","12.011","12.011","12.011","0.82%"
"Nov 21, 2023","11.914","11.914","11.914","11.914","-0.37%"
"Nov 20, 2023","11.958","11.958","11.958","11.958","0.46%"
"Nov 17, 2023","11.903","11.903","11.903","11.903","0.54%"
"Nov 16, 2023","11.838","11.838","11.838","11.838","-0.08%"
"Nov 15, 2023","11.848","11.848","11.848","11.848","-0.26%"
"Nov 14, 2023","11.879","11.879","11.879","11.879","1.40%"
"Nov 13, 2023","11.715","11.715","11.715","11.715","0.37%"
"Nov 10, 2023","11.672","11.672","11.672","11.672","0.37%"
"Nov 09, 2023","11.629","11.629","11.629","11.629","0.38%"
"Nov 08, 2023","11.585","11.585","11.585","11.585","0.47%"
"Nov 07, 2023","11.531","11.531","11.531","11.531","0.55%"
"Nov 06, 2023","11.468","11.468","11.468","11.468","-0.46%"
"Nov 03, 2023","11.521","11.521","11.521","11.521","0.46%"
"Nov 02, 2023","11.468","11.468","11.468","11.468","2.48%"
"Oct 31, 2023","11.190","11.190","11.190","11.190","0.51%"
"Oct 30, 2023","11.133","11.133","11.133","11.133","0.35%"
"Oct 27, 2023","11.094","11.094","11.094","11.094","-0.32%"
"Oct 26, 2023","11.129","11.129","11.129","11.129","-0.64%"
"Oct 25, 2023","11.200","11.200","11.200","11.200","-0.87%"
"Oct 24, 2023","11.299","11.299","11.299","11.299","0.52%"
"Oct 23, 2023","11.241","11.241","11.241","11.241","0.05%"
"Oct 20, 2023","11.236","11.236","11.236","11.236","-2.07%"
"Oct 19, 2023","11.473","11.473","11.473","11.473","-0.55%"
"Oct 18, 2023","11.537","11.537","11.537","11.537","-1.08%"
"Oct 17, 2023","11.663","11.663","11.663","11.663","-0.08%"
"Oct 16, 2023","11.672","11.672","11.672","11.672","0.56%"
"Oct 13, 2023","11.608","11.608","11.608","11.608","-0.58%"
"Oct 12, 2023","11.676","11.676","11.676","11.676","-0.55%"
"Oct 11, 2023","11.741","11.741","11.741","11.741","0.33%"
"Oct 10, 2023","11.703","11.703","11.703","11.703","1.24%"
"Oct 09, 2023","11.559","11.559","11.559","11.559","-0.07%"
"Oct 06, 2023","11.567","11.567","11.567","11.567","1.27%"
"Oct 04, 2023","11.422","11.422","11.422","11.422","0.24%"
"Oct 03, 2023","11.394","11.394","11.394","11.394","-1.21%"
"Oct 02, 2023","11.534","11.534","11.534","11.534","0.18%"
"Sep 29, 2023","11.513","11.513","11.513","11.513","0.06%"
"Sep 28, 2023","11.506","11.506","11.506","11.506","0.42%"
"Sep 27, 2023","11.458","11.458","11.458","11.458","0.64%"
"Sep 26, 2023","11.385","11.385","11.385","11.385","-0.65%"
"Sep 25, 2023","11.460","11.460","11.460","11.460","-0.27%"
"Sep 22, 2023","11.490","11.490","11.490","11.490","-0.16%"
"Sep 21, 2023","11.509","11.509","11.509","11.509","-1.37%"
"Sep 20, 2023","11.668","11.668","11.668","11.668","-0.09%"
"Sep 19, 2023","11.679","11.679","11.679","11.679","-0.59%"
"Sep 18, 2023","11.748","11.748","11.748","11.748","-0.91%"
"Sep 15, 2023","11.856","11.856","11.856","11.856","-0.46%"
"Sep 14, 2023","11.910","11.910","11.910","11.910","0.78%"
"Sep 13, 2023","11.818","11.818","11.818","11.818","-0.32%"
"Sep 12, 2023","11.856","11.856","11.856","11.856","-0.47%"
"Sep 11, 2023","11.913","11.913","11.913","11.913","0.21%"
"Sep 08, 2023","11.888","11.888","11.888","11.888","0.31%"
"Sep 07, 2023","11.851","11.851","11.851","11.851","-0.08%"
"Sep 06, 2023","11.860","11.860","11.860","11.860","-0.50%"
"Sep 05, 2023","11.920","11.920","11.920","11.920","0.39%"
"Sep 04, 2023","11.874","11.874","11.874","11.874","0.27%"
"Sep 01, 2023","11.842","11.842","11.842","11.842","0.29%"
"Aug 31, 2023","11.807","11.807","11.807","11.807","0.01%"
"Aug 30, 2023","11.806","11.806","11.806","11.806","-0.29%"
"Aug 29, 2023","11.840","11.840","11.840","11.840","0.83%"
"Aug 28, 2023","11.743","11.743","11.743","11.743","0.56%"
"Aug 25, 2023","11.679","11.679","11.679","11.679","0.58%"
"Aug 24, 2023","11.611","11.611","11.611","11.611","-1.20%"
"Aug 23, 2023","11.752","11.752","11.752","11.752","0.88%"
"Aug 22, 2023","11.650","11.650","11.650","11.650","0.12%"
"Aug 21, 2023","11.636","11.636","11.636","11.636","0.20%"
"Aug 18, 2023","11.613","11.613","11.613","11.613","-0.15%"
"Aug 17, 2023","11.630","11.630","11.630","11.630","-1.45%"
"Aug 16, 2023","11.801","11.801","11.801","11.801","-1.62%"
"Aug 14, 2023","11.995","11.995","11.995","11.995","0.52%"
"Aug 11, 2023","11.933","11.933","11.933","11.933","-0.48%"
"Aug 10, 2023","11.990","11.990","11.990","11.990","0.25%"
"Aug 09, 2023","11.960","11.960","11.960","11.960","-0.43%"
"Aug 08, 2023","12.012","12.012","12.012","12.012","-0.13%"
"Aug 07, 2023","12.027","12.027","12.027","12.027","0.08%"
"Aug 04, 2023","12.018","12.018","12.018","12.018","-0.60%"
"Aug 03, 2023","12.090","12.090","12.090","12.090","-0.19%"
"Aug 02, 2023","12.114","12.114","12.114","12.114","-2.10%"
"Aug 01, 2023","12.374","12.374","12.374","12.374","-0.33%"
"Jul 31, 2023","12.414","12.414","12.414","12.414","0.57%"
"Jul 28, 2023","12.344","12.344","12.344","12.344","1.28%"
"Jul 27, 2023","12.189","12.189","12.189","12.189","-0.12%"
"Jul 26, 2023","12.203","12.203","12.203","12.203","-0.01%"
"Jul 25, 2023","12.204","12.204","12.204","12.204","0.24%"
"Jul 24, 2023","12.175","12.175","12.175","12.175","-0.06%"
"Jul 21, 2023","12.182","12.182","12.182","12.182","0.62%"
"Jul 20, 2023","12.107","12.107","12.107","12.107","-0.61%"
"Jul 19, 2023","12.181","12.181","12.181","12.181","0.14%"
"Jul 18, 2023","12.164","12.164","12.164","12.164","0.18%"
"Jul 17, 2023","12.142","12.142","12.142","12.142","-0.25%"
"Jul 14, 2023","12.172","12.172","12.172","12.172","0.00%"
"Jul 13, 2023","12.172","12.172","12.172","12.172","0.31%"
"Jul 12, 2023","12.135","12.135","12.135","12.135","0.55%"
"Jul 11, 2023","12.068","12.068","12.068","12.068","0.81%"
"Jul 10, 2023","11.971","11.971","11.971","11.971","0.11%"
"Jul 07, 2023","11.958","11.958","11.958","11.958","0.14%"
"Jul 06, 2023","11.941","11.941","11.941","11.941","-1.80%"
"Jul 05, 2023","12.160","12.160","12.160","12.160","-0.30%"
"Jul 04, 2023","12.197","12.197","12.197","12.197","-0.01%"
"Jul 03, 2023","12.198","12.198","12.198","12.198","-0.20%"
"Jun 30, 2023","12.222","12.222","12.222","12.222","1.35%"
"Jun 29, 2023","12.060","12.060","12.060","12.060","0.14%"
"Jun 28, 2023","12.043","12.043","12.043","12.043","0.72%"
"Jun 27, 2023","11.957","11.957","11.957","11.957","0.52%"
"Jun 26, 2023","11.895","11.895","11.895","11.895","-0.54%"
"Jun 23, 2023","11.959","11.959","11.959","11.959","-0.23%"
"Jun 22, 2023","11.986","11.986","11.986","11.986","-0.34%"
"Jun 21, 2023","12.028","12.028","12.028","12.028","-0.62%"
"Jun 20, 2023","12.102","12.102","12.102","12.102","-0.72%"
"Jun 19, 2023","12.191","12.191","12.191","12.191","-0.24%"
"Jun 16, 2023","12.220","12.220","12.220","12.220","-0.56%"
"Jun 15, 2023","12.288","12.288","12.288","12.288","0.29%"
"Jun 14, 2023","12.253","12.253","12.253","12.253","0.03%"
"Jun 13, 2023","12.250","12.250","12.250","12.250","0.36%"
"Jun 12, 2023","12.205","12.205","12.205","12.205","1.18%"
"Jun 09, 2023","12.063","12.063","12.063","12.063","0.19%"
"Jun 07, 2023","12.040","12.040","12.040","12.040","-0.82%"
"Jun 06, 2023","12.140","12.140","12.140","12.140","0.39%"
"Jun 05, 2023","12.092","12.092","12.092","12.092","0.21%"
"Jun 02, 2023","12.067","12.067","12.067","12.067","0.90%"
"Jun 01, 2023","11.959","11.959","11.959","11.959","0.81%"
"May 31, 2023","11.863","11.863","11.863","11.863","-0.73%"
"May 30, 2023","11.951","11.951","11.951","11.951","-0.21%"
"May 29, 2023","11.976","11.976","11.976","11.976","0.07%"
"May 26, 2023","11.967","11.967","11.967","11.967","1.44%"
"May 25, 2023","11.797","11.797","11.797","11.797","1.38%"
"May 24, 2023","11.636","11.636","11.636","11.636","-0.72%"
"May 23, 2023","11.720","11.720","11.720","11.720","-1.19%"
"May 22, 2023","11.862","11.862","11.862","11.862","0.38%"
"May 19, 2023","11.817","11.817","11.817","11.817","-0.06%"
"May 18, 2023","11.824","11.824","11.824","11.824","1.10%"
"May 17, 2023","11.695","11.695","11.695","11.695","1.07%"
"May 16, 2023","11.571","11.571","11.571","11.571","-0.11%"
"May 15, 2023","11.584","11.584","11.584","11.584","0.37%"
"May 12, 2023","11.541","11.541","11.541","11.541","-0.13%"
"May 11, 2023","11.556","11.556","11.556","11.556","0.05%"
"May 10, 2023","11.550","11.550","11.550","11.550","0.26%"
"May 09, 2023","11.521","11.521","11.521","11.521","-0.21%"
"May 08, 2023","11.545","11.545","11.545","11.545","0.64%"
"May 05, 2023","11.472","11.472","11.472","11.472","1.84%"
"May 04, 2023","11.264","11.264","11.264","11.264","-0.39%"
"May 03, 2023","11.309","11.309","11.309","11.309","-0.39%"
"May 02, 2023","11.353","11.353","11.353","11.353","-0.90%"
"Apr 28, 2023","11.455","11.455","11.455","11.455","0.30%"
"Apr 27, 2023","11.421","11.421","11.421","11.421","1.16%"
"Apr 26, 2023","11.290","11.290","11.290","11.290","-2.07%"
"Apr 24, 2023","11.528","11.528","11.528","11.528","-0.24%"
"Apr 21, 2023","11.556","11.556","11.556","11.556","0.46%"
"Apr 20, 2023","11.503","11.503","11.503","11.503","-0.43%"
"Apr 19, 2023","11.553","11.553","11.553","11.553","-0.07%"
"Apr 18, 2023","11.561","11.561","11.561","11.561","0.30%"
"Apr 17, 2023","11.526","11.526","11.526","11.526","0.24%"
"Apr 14, 2023","11.499","11.499","11.499","11.499","0.17%"
"Apr 13, 2023","11.479","11.479","11.479","11.479","1.10%"
"Apr 12, 2023","11.355","11.355","11.355","11.355","-0.21%"
"Apr 11, 2023","11.378","11.378","11.378","11.378","0.18%"
"Apr 10, 2023","11.357","11.357","11.357","11.357","-0.06%"
"Apr 06, 2023","11.364","11.364","11.364","11.364","0.39%"
"Apr 05, 2023","11.320","11.320","11.320","11.320","-0.89%"
"Apr 04, 2023","11.422","11.422","11.422","11.422","-0.35%"
"Apr 03, 2023","11.462","11.462","11.462","11.462","-0.11%"
"Mar 31, 2023","11.475","11.475","11.475","11.475","1.28%"
"Mar 30, 2023","11.330","11.330","11.330","11.330","0.90%"
"Mar 29, 2023","11.229","11.229","11.229","11.229","1.32%"
"Mar 28, 2023","11.083","11.083","11.083","11.083","-0.81%"
"Mar 27, 2023","11.173","11.173","11.173","11.173","0.16%"
"Mar 24, 2023","11.156","11.156","11.156","11.156","-0.18%"
"Mar 23, 2023","11.176","11.176","11.176","11.176","0.25%"
"Mar 22, 2023","11.148","11.148","11.148","11.148","-0.58%"
"Mar 21, 2023","11.213","11.213","11.213","11.213","1.34%"
"Mar 20, 2023","11.065","11.065","11.065","11.065","-0.07%"
"Mar 17, 2023","11.072","11.072","11.072","11.072","-0.88%"
"Mar 16, 2023","11.170","11.170","11.170","11.170","1.63%"
"Mar 15, 2023","10.991","10.991","10.991","10.991","-0.43%"
"Mar 14, 2023","11.038","11.038","11.038","11.038","1.45%"
"Mar 13, 2023","10.880","10.880","10.880","10.880","-1.14%"
"Mar 10, 2023","11.006","11.006","11.006","11.006","-1.43%"
"Mar 09, 2023","11.165","11.165","11.165","11.165","-0.87%"
"Mar 08, 2023","11.262","11.262","11.262","11.262","0.66%"
"Mar 07, 2023","11.188","11.188","11.188","11.188","-0.88%"
"Mar 06, 2023","11.288","11.288","11.288","11.288","-0.12%"
"Mar 03, 2023","11.301","11.301","11.301","11.301","1.24%"
"Mar 02, 2023","11.163","11.163","11.163","11.163","1.22%"
"Mar 01, 2023","11.029","11.029","11.029","11.029","-0.78%"
"Feb 28, 2023","11.116","11.116","11.116","11.116","-0.56%"
"Feb 27, 2023","11.178","11.178","11.178","11.178","-0.14%"
"Feb 22, 2023","11.194","11.194","11.194","11.194","0.20%"
"Feb 21, 2023","11.172","11.172","11.172","11.172","-1.10%"
"Feb 20, 2023","11.296","11.296","11.296","11.296","-0.30%"
"Feb 17, 2023","11.331","11.331","11.331","11.331","-0.24%"
"Feb 16, 2023","11.358","11.358","11.358","11.358","-0.93%"
"Feb 15, 2023","11.465","11.465","11.465","11.465","1.22%"
"Feb 14, 2023","11.326","11.326","11.326","11.326","0.12%"
"Feb 13, 2023","11.313","11.313","11.313","11.313","0.99%"
"Feb 10, 2023","11.202","11.202","11.202","11.202","-0.43%"
"Feb 09, 2023","11.251","11.251","11.251","11.251","-0.41%"
"Feb 08, 2023","11.297","11.297","11.297","11.297","-0.72%"
"Feb 07, 2023","11.378","11.378","11.378","11.378","0.78%"
"Feb 06, 2023","11.290","11.290","11.290","11.290","-0.19%"
"Feb 03, 2023","11.311","11.311","11.311","11.311","-0.06%"
"Feb 02, 2023","11.318","11.318","11.318","11.318","2.10%"
"Feb 01, 2023","11.086","11.086","11.086","11.086","0.46%"
"Jan 31, 2023","11.035","11.035","11.035","11.035","1.03%"
"Jan 30, 2023","10.922","10.922","10.922","10.922","-1.34%"
"Jan 27, 2023","11.071","11.071","11.071","11.071","0.71%"
"Jan 26, 2023","10.994","10.994","10.994","10.994","1.09%"
"Jan 25, 2023","10.875","10.875","10.875","10.875","-0.59%"
"Jan 24, 2023","10.940","10.940","10.940","10.940","-0.17%"
"Jan 23, 2023","10.958","10.958","10.958","10.958","1.16%"
"Jan 20, 2023","10.832","10.832","10.832","10.832","1.12%"
"Jan 19, 2023","10.712","10.712","10.712","10.712","-1.61%"
"Jan 18, 2023","10.888","10.888","10.888","10.888","-0.26%"
"Jan 17, 2023","10.916","10.916","10.916","10.916","0.38%"
"Jan 16, 2023","10.874","10.874","10.874","10.874","0.29%"
"Jan 13, 2023","10.842","10.842","10.842","10.842","0.56%"
"Jan 12, 2023","10.782","10.782","10.782","10.782","0.53%"
"Jan 11, 2023","10.725","10.725","10.725","10.725","0.91%"
"Jan 10, 2023","10.628","10.628","10.628","10.628","-0.07%"
"Jan 09, 2023","10.635","10.635","10.635","10.635","-0.12%"
"Jan 06, 2023","10.649","10.649","10.649","10.649","1.67%"
"Jan 05, 2023","10.474","10.474","10.474","10.474","-0.94%"
"Jan 04, 2023","10.573","10.573","10.573","10.573","1.16%"
"Jan 03, 2023","10.451","10.451","10.451","10.451","0.82%"
"Jan 02, 2023","10.367","10.367","10.367","10.367","0.55%"
